#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:07.035554668Z,462,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:08.066429626Z,414,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:09.020696793Z,396,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:10.109208626Z,389,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:11.343320585Z,401,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:12.029044126Z,397,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:13.027821793Z,395,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:14.032459918Z,387,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:15.061438793Z,384,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:16.482198293Z,554,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:17.032400251Z,616,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:18.075896668Z,678,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:19.119092876Z,192,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:20.142060251Z,367,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:26.70002771Z,342,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:28.002165501Z,317,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:28.705197085Z,292,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:29.74327046Z,267,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:30.787639585Z,242,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:31.792828793Z,474,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:32.710759293Z,199,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:33.740640918Z,107,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:34.687675626Z,187,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:35.891052876Z,179,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:36.703436751Z,623,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:37.943876876Z,785,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:38.761249043Z,100,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:39.707586168Z,100,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:40.715171085Z,67,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:41.727899001Z,120,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:42.738374293Z,105,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:43.71159571Z,131,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:44.811586793Z,156,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:45.707602043Z,166,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:46.722799168Z,196,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:47.729785335Z,166,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:48.741293918Z,237,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:49.804350251Z,232,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:00:50.72028271Z,250,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:13.841885668Z,265,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:14.777270418Z,280,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:27.520331626Z,295,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:28.578980668Z,310,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:29.491910835Z,325,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:30.589505418Z,340,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:31.493180501Z,355,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:32.52384271Z,471,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:33.438389043Z,169,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:34.420057251Z,127,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:35.49138421Z,164,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:36.513820418Z,176,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:37.438267001Z,183,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:38.545680918Z,186,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:39.480250876Z,187,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:40.507084876Z,188,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:41.542898751Z,188,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:42.441500293Z,200,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:43.556309668Z,197,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:44.434760001Z,172,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:45.536644835Z,189,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:46.56009221Z,258,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:47.457152876Z,332,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:48.50283446Z,355,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:49.523406543Z,474,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:50.552676626Z,558,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:51.451433126Z,584,x,positionData
,,0,2023-09-25T07:12:34.315577Z,2023-09-25T08:12:34.315577Z,2023-09-25T08:02:52.611804085Z,610,x,positionData
